output_label,periodo_historico,periodo_atual,secao,data_atual,dia_da_semana,antecedencia,rota_principal,sentido,tipo_assento,turno,tkm_atual,preco_atual,mult_atual,data_atualizacao
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-SJK,SJK-BHZ,semi leito,NOITE,212.34,145.85,1.2458569187751494,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-UDI,BHZ-UDI,semi leito,NOITE,107.15,118.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-UDI,BHZ-UDI,leito individual,NOITE,170.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-UDI,BHZ-UDI,leito,NOITE,170.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-UDI,UDI-BHZ,leito,NOITE,196.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-UDI,UDI-BHZ,leito individual,NOITE,196.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-UDI,UDI-BHZ,semi leito,NOITE,118.9,118.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,BHZ-VIX,leito,NOITE,128.9,,1.0404779141104294,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,BHZ-VIX,leito cama,NOITE,195.57,,1.0404779141104294,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,BHZ-VIX,leito cama individual,NOITE,195.57,,1.0404779141104294,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,BHZ-VIX,semi leito,NOITE,94.9,115.9,1.0404779141104294,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,BHZ-VIX,leito individual,NOITE,128.9,,1.0404779141104294,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,VIX-BHZ,leito cama individual,NOITE,180.34,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,VIX-BHZ,leito,NOITE,175.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,VIX-BHZ,semi leito,NOITE,104.1,115.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,VIX-BHZ,leito individual,NOITE,175.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-VIX,VIX-BHZ,leito cama,NOITE,180.34,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BOA-MAN,BOA-MAN,semi leito,NOITE,166.9,227.9,1.1562228333333335,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BOA-MAN,MAN-BOA,semi leito,NOITE,126.65,192.9,1.1791679611650483,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-SAO,CAB-SAO,semi leito,NOITE,138.9,149.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-SAO,CAB-SAO,leito individual,NOITE,145.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-SAO,CAB-SAO,leito,NOITE,145.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-SAO,SAO-CAB,leito,NOITE,132.03,,1.0443991935483872,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-SAO,SAO-CAB,leito individual,NOITE,132.03,,1.0443991935483872,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-SAO,SAO-CAB,semi leito,NOITE,96.9,135.49,1.0443991935483872,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-VIX,CAB-VIX,semi leito,NOITE,,,,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-VIX,VIX-CAB,semi leito,NOITE,,,,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,CGR-SAO,semi leito,NOITE,136.9,205.9,1.302016129032258,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,CGR-SAO,leito,NOITE,136.9,,1.302016129032258,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,CGR-SAO,leito individual,NOITE,136.9,,1.302016129032258,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,SAO-CGR,leito individual,NOITE,154.73,,1.1478467741935485,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,SAO-CGR,semi leito,NOITE,154.73,172.9,1.1478467741935485,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,SAO-CGR,leito,NOITE,154.73,,1.1478467741935485,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-RIO,CMP-RIO,leito individual,NOITE,72.9,,1.255230286738351,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-RIO,CMP-RIO,leito,NOITE,72.9,,1.255230286738351,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-RIO,CMP-RIO,semi leito,NOITE,72.9,101.9,1.255230286738351,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-RIO,RIO-CMP,leito,NOITE,52.9,,1.2505793010752684,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-RIO,RIO-CMP,semi leito,NOITE,52.9,101.9,1.2505793010752684,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-RIO,RIO-CMP,leito individual,NOITE,52.9,,1.2505793010752684,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-SAO,CMP-SAO,semi leito,NOITE,15.9,41.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-SAO,SAO-CMP,semi leito,NOITE,21.9,51.9,1.3024333800841514,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,CPC-FLN,leito cama individual,NOITE,139.7,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,CPC-FLN,semi leito,NOITE,143.15,121.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,CPC-FLN,leito individual,NOITE,143.03,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,CPC-FLN,leito cama,NOITE,139.7,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,CPC-FLN,leito,NOITE,143.03,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,FLN-CPC,leito cama individual,NOITE,168.9,,1.1100321316614417,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,FLN-CPC,semi leito,NOITE,117.9,135.9,1.1100321316614417,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,FLN-CPC,leito cama,NOITE,168.9,,1.1100321316614417,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,FLN-CPC,leito,NOITE,133.9,,1.1100321316614417,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CPC-FLN,FLN-CPC,leito individual,NOITE,133.9,,1.1100321316614417,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CRG-SAO,SAO-CRG,semi leito,NOITE,,63.9,1.3157240532959327,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GVS-SAO,SAO-GVS,leito,NOITE,139.82,,1.458423500150738,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GVS-SAO,SAO-GVS,leito individual,NOITE,139.82,,1.458423500150738,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GVS-SAO,SAO-GVS,semi leito,NOITE,139.82,180.5,1.458423500150738,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GYN-SAO,GYN-SAO,leito individual,NOITE,,,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GYN-SAO,GYN-SAO,leito,NOITE,,,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GYN-SAO,GYN-SAO,semi leito,NOITE,,149.9,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GYN-SAO,SAO-GYN,semi leito,NOITE,240.9,223.9,1.641741935483871,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GYN-SAO,SAO-GYN,leito individual,NOITE,240.9,,1.641741935483871,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GYN-SAO,SAO-GYN,leito,NOITE,240.9,,1.641741935483871,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,IPA-VIX,IPA-VIX,semi leito,NOITE,,126.9,1.1417624521072793,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,IPA-VIX,VIX-IPA,semi leito,NOITE,,104.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,JDF-SAO,JDF-SAO,leito individual,NOITE,155.9,,1.2308246460713923,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,JDF-SAO,JDF-SAO,semi leito,NOITE,155.9,129.9,1.2308246460713923,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,JDF-SAO,JDF-SAO,leito,NOITE,155.9,,1.2308246460713923,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,JDF-SAO,SAO-JDF,leito,NOITE,101.47,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,JDF-SAO,SAO-JDF,leito individual,NOITE,101.47,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,JDF-SAO,SAO-JDF,semi leito,NOITE,99.52,129.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCE-SAO,MCE-SAO,semi leito,NOITE,87.9,153.9,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCE-SAO,SAO-MCE,semi leito,NOITE,80.9,153.9,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,OLP-SAO,OLP-SAO,semi leito,NOITE,78.9,146.9,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,OLP-SAO,SAO-OLP,semi leito,NOITE,,120.9,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,PAS-SAO,PAS-SAO,semi leito,NOITE,89.4,141.9,1.3579477928692705,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,PAS-SAO,SAO-PAS,semi leito,NOITE,72.76,109.1,1.0490694789081894,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,PNV-SAO,SAO-PNV,semi leito,NOITE,152.9,219.35,1.375813519754827,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,QAK-SAO,QAK-SAO,semi leito,NOITE,101.5,152.9,1.3016766786588863,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,QAK-SAO,SAO-QAK,semi leito,NOITE,115.9,140.9,1.2686420940170926,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,QAK-SAO,SAO-QAK,leito,NOITE,115.9,,1.2686420940170926,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,QAK-SAO,SAO-QAK,leito individual,NOITE,115.9,,1.2686420940170926,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,QDC-SAO,QDC-SAO,semi leito,NOITE,111.57,208.9,1.3021236559139782,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,QDC-SAO,SAO-QDC,semi leito,NOITE,115.4,171.9,1.1299798387096776,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-RIO,RIO-RAO,semi leito,NOITE,130.4,192.9,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-RIO,RIO-RAO,leito individual,NOITE,130.4,,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-RIO,RIO-RAO,leito,NOITE,130.4,,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,RAO-SAO,cama premium individual,NOITE,,,1.0231451612903226,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,RAO-SAO,cama premium,NOITE,,,1.0231451612903226,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,RAO-SAO,semi leito,NOITE,83.5,93.9,1.0231451612903226,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,SAO-RAO,leito individual,NOITE,89.15,,1.1149711375212221,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,SAO-RAO,semi leito,NOITE,,101.9,1.1149711375212221,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,SAO-RAO,cama premium individual,NOITE,,,1.1149711375212221,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,SAO-RAO,cama premium,NOITE,,,1.1149711375212221,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,SAO-RAO,leito,NOITE,89.15,,1.1149711375212221,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,RIO-SAO,leito cama individual,NOITE,75.9,,1.0545615292712067,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,RIO-SAO,semi leito,NOITE,66.23,105.9,1.0545615292712067,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,RIO-SAO,leito,NOITE,101.23,,1.0545615292712067,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,RIO-SAO,leito cama,NOITE,75.9,,1.0545615292712067,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,RIO-SAO,leito individual,NOITE,101.23,,1.0545615292712067,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,SAO-RIO,leito individual,NOITE,69.11,,1.0450928641251223,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,SAO-RIO,leito,NOITE,69.11,,1.0450928641251223,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,SAO-RIO,leito cama,NOITE,103.1,,1.0450928641251223,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,SAO-RIO,leito cama individual,NOITE,103.1,,1.0450928641251223,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-SAO,SAO-RIO,semi leito,NOITE,61.15,88.9,1.0450928641251223,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-UDI,RIO-UDI,leito individual,NOITE,136.15,,1.3371,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-UDI,RIO-UDI,leito,NOITE,136.15,,1.3371,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-UDI,RIO-UDI,semi leito,NOITE,136.15,239.9,1.3371,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-UDI,UDI-RIO,leito,NOITE,178.47,,1.149470588235294,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-UDI,UDI-RIO,semi leito,NOITE,178.47,205.9,1.149470588235294,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-UDI,UDI-RIO,leito individual,NOITE,178.47,,1.149470588235294,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,RIO-VIX,leito cama individual,NOITE,,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,RIO-VIX,semi leito,NOITE,73.23,100.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,RIO-VIX,leito individual,NOITE,94.3,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,RIO-VIX,leito,NOITE,94.3,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,RIO-VIX,leito cama,NOITE,,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,VIX-RIO,semi leito,NOITE,75.9,102.9,1.0189326923076922,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,VIX-RIO,leito cama,NOITE,,,1.0189326923076922,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,VIX-RIO,leito,NOITE,94.23,,1.0189326923076922,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,VIX-RIO,leito individual,NOITE,94.23,,1.0189326923076922,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RIO-VIX,VIX-RIO,leito cama individual,NOITE,,,1.0189326923076922,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-SJK,SAO-SJK,semi leito,NOITE,,33.9,1.129492302052787,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-SJK,SJK-SAO,semi leito,NOITE,,33.9,1.4046032271050861,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-SJP,SAO-SJP,leito,NOITE,,,1.6073658743633277,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-SJP,SAO-SJP,semi leito,NOITE,121.9,167.9,1.6073658743633277,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-SJP,SAO-SJP,leito individual,NOITE,,,1.6073658743633277,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-SJP,SJP-SAO,leito individual,NOITE,159.9,,1.1973368768328445,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-SJP,SJP-SAO,semi leito,NOITE,159.9,131.9,1.1973368768328445,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-SJP,SJP-SAO,leito,NOITE,159.9,,1.1973368768328445,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-UDI,SAO-UDI,leito individual,NOITE,123.7,,1.0867096774193548,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-UDI,SAO-UDI,leito,NOITE,123.7,,1.0867096774193548,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-UDI,SAO-UDI,semi leito,NOITE,86.9,123.9,1.0867096774193548,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-UDI,UDI-SAO,leito,NOITE,,,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-UDI,UDI-SAO,leito individual,NOITE,,,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-UDI,UDI-SAO,semi leito,NOITE,,137.9,1.1489004128441709,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-VIX,SAO-VIX,leito,NOITE,,216.9,1.1541129032258062,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-VIX,SAO-VIX,leito individual,NOITE,,,1.1541129032258062,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-VIX,VIX-SAO,leito,NOITE,199.9,234.9,1.193227928692699,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,SAO-VIX,VIX-SAO,leito individual,NOITE,199.9,,1.193227928692699,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BAT-SAO,BAT-SAO,semi leito,TARDE,74.9,156.9,1.3420967741935494,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-DTI,DTI-BHZ,semi leito,TARDE,,,,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-IPA,BHZ-IPA,semi leito,TARDE,,77.9,1.057396923783286,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-IPA,IPA-BHZ,semi leito,TARDE,46.9,100.9,1.0516871991978611,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-MCL,BHZ-MCL,leito individual,TARDE,73.33,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-MCL,BHZ-MCL,semi leito,TARDE,73.33,129.84,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-MCL,BHZ-MCL,leito,TARDE,73.33,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-RIO,BHZ-RIO,semi leito,TARDE,,,,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-RIO,RIO-BHZ,semi leito,TARDE,47.9,120.9,1.1384189019896835,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-SJK,SJK-BHZ,leito individual,TARDE,122.9,,1.1385646877144837,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-SJK,SJK-BHZ,semi leito,TARDE,122.9,133.9,1.1385646877144837,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,BHZ-SJK,SJK-BHZ,leito,TARDE,122.9,,1.1385646877144837,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-JDF,JDF-CAB,semi leito,TARDE,44.9,68.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CAB-RIO,CAB-RIO,semi leito,TARDE,33.9,50.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,CGR-SAO,semi leito,TARDE,152.23,180.9,1.203972222222222,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,CGR-SAO,leito,TARDE,152.23,,1.203972222222222,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,CGR-SAO,leito individual,TARDE,152.23,,1.203972222222222,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,SAO-CGR,leito,TARDE,121.9,,1.1478467741935485,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,SAO-CGR,leito individual,TARDE,121.9,,1.1478467741935485,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CGR-SAO,SAO-CGR,semi leito,TARDE,121.9,172.9,1.1478467741935485,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-SAO,CMP-SAO,semi leito,TARDE,,47.9,1.2739585617748317,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-SAO,SAO-CMP,semi leito,TARDE,,51.9,1.292673387096774,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CMP-SJK,CMP-SJK,semi leito,TARDE,,48.9,1.2883736559139787,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,CRG-SAO,CRG-SAO,semi leito,TARDE,,54.9,1.189535608539816,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GVS-SAO,GVS-SAO,leito individual,TARDE,140.23,,1.177708509279818,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GVS-SAO,GVS-SAO,semi leito,TARDE,140.23,154.9,1.177708509279818,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,GVS-SAO,GVS-SAO,leito,TARDE,140.23,,1.177708509279818,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCL-RIO,MCL-RIO,semi leito,TARDE,158.9,325.9,1.7042794117647062,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCL-SAO,MCL-SAO,leito,TARDE,148.19,,1.2428958944281525,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCL-SAO,MCL-SAO,semi leito,TARDE,148.19,178.9,1.2428958944281525,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCL-SAO,MCL-SAO,leito individual,TARDE,148.19,,1.2428958944281525,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCL-SAO,SAO-MCL,leito individual,TARDE,180.9,,1.3393743140526537,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCL-SAO,SAO-MCL,semi leito,TARDE,180.9,192.9,1.3393743140526537,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,MCL-SAO,SAO-MCL,leito,TARDE,180.9,,1.3393743140526537,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,PNV-SAO,PNV-SAO,semi leito,TARDE,,215.9,1.4205283366137316,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,RAO-SAO,leito,TARDE,,,1.1281600169779284,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,RAO-SAO,semi leito,TARDE,49.9,92.9,1.1281600169779284,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,RAO-SAO,leito individual,TARDE,,,1.1281600169779284,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,SAO-RAO,leito individual,TARDE,90.9,,1.0974686761376877,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-07,3,26,RAO-SAO,SAO-RAO,leito,TARDE,90.9,,1.0974686761376877,
